epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,14883.4,1.42706,2.96037,1.06551,0.48079,0.3764,0.38236,0.22506,1.43171,3.3004,1.07646,0.001288,0.001288,0.001288
178,14966.5,1.42151,2.95584,1.06415,0.47992,0.37596,0.38206,0.225,1.43189,3.3005,1.07651,0.0012385,0.0012385,0.0012385
179,15047.3,1.43105,2.96185,1.06658,0.47883,0.37577,0.38202,0.22502,1.43189,3.3012,1.07646,0.001189,0.001189,0.001189
180,15127.4,1.4268,2.95226,1.06616,0.47968,0.37561,0.38222,0.22501,1.43185,3.30143,1.07649,0.0011395,0.0011395,0.0011395
181,15207.1,1.4264,2.95735,1.06775,0.47817,0.37582,0.38209,0.22499,1.43172,3.30218,1.07646,0.00109,0.00109,0.00109
182,15286.7,1.42303,2.93878,1.06176,0.48013,0.37496,0.38234,0.22511,1.43173,3.30204,1.07644,0.0010405,0.0010405,0.0010405
183,15368.2,1.42767,2.9433,1.06529,0.47916,0.37517,0.38209,0.22502,1.43165,3.30203,1.07649,0.000991,0.000991,0.000991
184,15448.4,1.42851,2.94843,1.06549,0.48,0.37419,0.38222,0.22499,1.43177,3.30217,1.0765,0.0009415,0.0009415,0.0009415
185,15528.5,1.42005,2.92523,1.06156,0.47983,0.37439,0.38224,0.22494,1.43191,3.30204,1.07645,0.000892,0.000892,0.000892
186,15614.6,1.4253,2.9373,1.06332,0.47261,0.37871,0.38221,0.2249,1.43211,3.30322,1.07654,0.0008425,0.0008425,0.0008425
187,15699,1.41524,2.90709,1.06169,0.47447,0.37846,0.3824,0.22511,1.43191,3.30375,1.07651,0.000793,0.000793,0.000793
188,15785,1.41499,2.90418,1.06441,0.47279,0.37945,0.38247,0.22508,1.43171,3.30367,1.07644,0.0007435,0.0007435,0.0007435
189,15868.8,1.4171,2.90617,1.0609,0.47634,0.37641,0.38248,0.2251,1.4319,3.30442,1.07652,0.000694,0.000694,0.000694
190,15950.6,1.41989,2.91025,1.06386,0.47559,0.37593,0.38226,0.22501,1.432,3.30458,1.07647,0.0006445,0.0006445,0.0006445
191,16033.6,1.42218,2.91466,1.06164,0.47708,0.37536,0.38197,0.22475,1.43177,3.30482,1.07647,0.000595,0.000595,0.000595
192,16118.2,1.41263,2.90111,1.06227,0.48013,0.37362,0.38211,0.22481,1.43176,3.30556,1.07655,0.0005455,0.0005455,0.0005455
193,16200.6,1.41753,2.89065,1.06057,0.47892,0.37296,0.38199,0.22485,1.43181,3.30625,1.07654,0.000496,0.000496,0.000496
194,16281,1.41882,2.89484,1.05846,0.47725,0.37383,0.3821,0.22485,1.43176,3.30635,1.07648,0.0004465,0.0004465,0.0004465
195,16362.2,1.41028,2.88427,1.05873,0.47607,0.37436,0.38207,0.22472,1.43196,3.30666,1.07646,0.000397,0.000397,0.000397
196,16446,1.41102,2.88499,1.06056,0.47576,0.37411,0.38198,0.22488,1.432,3.30825,1.07651,0.0003475,0.0003475,0.0003475
197,16528.5,1.41001,2.87214,1.06111,0.47479,0.37507,0.38197,0.22496,1.43187,3.30824,1.07653,0.000298,0.000298,0.000298
